Sample Name,FID RT,Compound Name,Formula,Match Factor,Catalyst,Reaction Temperature (C),Reaction pressure (psi),Gas
MBPR027,32.8706,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,61.30203721,Ru/C 5wt.%,278,130,N2
MBPR039_02,32.87457374,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR029,32.8754,No Match,,,BEA,275,115,N2
MBPR022,32.87865655,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,51.78769346,Ru/C+BEA 5wt.%,281,138,N2
MBPR023,32.8904,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,61.30704089,BEA,285,138,N2
MBPR029,32.9018,No Match,,,BEA,275,115,N2
MBPR022,32.915,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR023,32.9261,No Match,,,BEA,285,138,N2
MBPR029,32.9315,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,64.3186345,BEA,275,115,N2
MBPR022,32.9323,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR038_02,32.9325,"Terephthalic acid, isobutyl 2-methoxyethyl ester",C15H20O5,50.20592758,Ru/C 5wt.%,280,134,N2
MBPR023,32.9578,No Match,,,BEA,285,138,N2
MBPR033,32.9686,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,59.73184612,Ru/C 5wt.%,280,134,N2
MBPR029,32.971,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,76.42015429,BEA,275,115,N2
MBPR032,32.976,No Match,,,BEA,287,150,N2
MBPR024,32.9922,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR033,32.995,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR024,33.01721886,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR038_02,33.02160052,"2,6-Dimethoxy-9-methyl-anthracene",C17H16O2,53.31710879,Ru/C 5wt.%,280,134,N2
MBPR040_02,33.0306,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR031,33.0316,7-Methylnaphthalen-2-ol,C11H10O,50.02587132,Ru/C+BEA 5wt.%,280,157,N2
MBPR030,33.0637,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR026,33.074,No Match,,,BEA,282,130,N2
MBPR022,33.0835,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR023,33.0854,No Match,,,BEA,285,138,N2
MBPR027,33.0914,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,57.65147936,Ru/C 5wt.%,278,130,N2
MBPR038_02,33.0947,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR039_02,33.0999,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR032,33.1033,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,50.36388093,BEA,287,150,N2
MBPR039_02,33.1077,"7-Hydroxy-7,8,9,10-tetramethyl-7,8-dihydrocyclohepta[d,e]naphthalene",C18H20O,50.40582433,Ru/C 5wt.%,280,134,N2
MBPR023,33.1151,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.37164159,BEA,285,138,N2
MBPR026,33.1185,No Match,,,BEA,282,130,N2
MBPR022,33.1261,Terephthalic acid,C8H6O4,52.24807426,Ru/C+BEA 5wt.%,281,138,N2
MBPR032,33.1279,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,60.98595132,BEA,287,150,N2
MBPR027,33.13155796,No Match,,,Ru/C 5wt.%,278,130,N2
MBPR029,33.1378,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.91316072,BEA,275,115,N2
MBPR029,33.1429,No Match,,,BEA,275,115,N2
MBPR029,33.1494,"9,10-Methanoanthracen-11-ol, 9,10-dihydro-9,10,11-trimethyl-",C18H18O,50.50869898,BEA,275,115,N2
MBPR024,33.15293657,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR040_02,33.1672141,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR033,33.2112,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.64681349,Ru/C 5wt.%,280,134,N2
MBPR024,33.2155,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR030,33.2168,"1-(3-Hydroxy-4-methylphenyl)-1,3,3,6-tetramethylindan-5-ol",C20H24O2,54.08955464,Ru/C 5wt.%,263,119,N2
MBPR030,33.2249,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR023,33.2308,No Match,,,BEA,285,138,N2
MBPR031,33.23097898,No Match,,,Ru/C+BEA 5wt.%,280,157,N2
MBPR024,33.2424,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.93334616,Ru/C 5wt.%,281,127,N2
MBPR030,33.24251187,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR030,33.25969001,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR040_02,33.278,"Malonic acid, 2,4-dimethylpent-3-yl pentyl ester",C15H28O4,50.77967151,Ru/C 5wt.%,280,134,N2
MBPR023,33.2899,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.65657701,BEA,285,138,N2
MBPR040_02,33.2912,"Decane, 2,3,5-trimethyl-",C13H28,72.17938082,Ru/C 5wt.%,280,134,N2
MBPR032,33.2982,No Match,,,BEA,287,150,N2
MBPR022,33.3024,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR028,33.3127,No Match,,,Ru/C+BEA 5wt.%,272,130,N2
MBPR030,33.3128,"Nonane, 2,2,4,4,6,8,8-heptamethyl-",C16H34,62.56126776,Ru/C 5wt.%,263,119,N2
MBPR033,33.3164,"Decane, 2,4-dimethyl-",C12H26,57.46164947,Ru/C 5wt.%,280,134,N2
MBPR027,33.3206,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.57943361,Ru/C 5wt.%,278,130,N2
MBPR032,33.3246,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,58.96718156,BEA,287,150,N2
MBPR031,33.32723394,No Match,,,Ru/C+BEA 5wt.%,280,157,N2
MBPR033,33.3277,"Decane, 3-ethyl-3-methyl-",C13H28,56.86646451,Ru/C 5wt.%,280,134,N2
MBPR023,33.336,No Match,,,BEA,285,138,N2
MBPR026,33.3416,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,68.75771532,BEA,282,130,N2
MBPR032,33.3479,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,68.9536774,BEA,287,150,N2
MBPR022,33.354,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR022,33.3625,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR026,33.3667,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,61.61217525,BEA,282,130,N2
MBPR029,33.3954,"3,4-Dimethoxycinnamic acid",C11H12O4,61.90852442,BEA,275,115,N2
MBPR040_02,33.3964,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.13060428,Ru/C 5wt.%,280,134,N2
MBPR029,33.4145,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,68.1984414,BEA,275,115,N2
MBPR024,33.4183,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR030,33.4329,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR023,33.4423,No Match,,,BEA,285,138,N2
MBPR024,33.4432,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR030,33.4566,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.71216432,Ru/C 5wt.%,263,119,N2
MBPR033,33.4684,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,74.33204496,Ru/C 5wt.%,280,134,N2
MBPR032,33.4962,No Match,,,BEA,287,150,N2
MBPR032,33.5064358,No Match,,,BEA,287,150,N2
MBPR023,33.51834893,No Match,,,BEA,285,138,N2
MBPR039_02,33.5213,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR026,33.5246,No Match,,,BEA,282,130,N2
MBPR027,33.5294,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,56.28962946,Ru/C 5wt.%,278,130,N2
MBPR022,33.5313,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR033,33.5381,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR028,33.53829477,No Match,,,Ru/C+BEA 5wt.%,272,130,N2
MBPR032,33.5479,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,54.28292381,BEA,287,150,N2
MBPR028,33.5482,No Match,,,Ru/C+BEA 5wt.%,272,130,N2
MBPR039_02,33.5572,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR038_02,33.5609,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR023,33.5638,No Match,,,BEA,285,138,N2
MBPR023,33.57318506,No Match,,,BEA,285,138,N2
MBPR025,33.57661643,No Match,,,Ru/C+BEA 5wt.%,278,145,N2
MBPR031,33.5779,No Match,,,Ru/C+BEA 5wt.%,280,157,N2
MBPR022,33.5783,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR029,33.60356855,No Match,,,BEA,275,115,N2
MBPR029,33.612,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.55927821,BEA,275,115,N2
MBPR026,33.6121,No Match,,,BEA,282,130,N2
MBPR024,33.6434,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.04453395,Ru/C 5wt.%,281,127,N2
MBPR031,33.6484,No Match,,,Ru/C+BEA 5wt.%,280,157,N2
MBPR033,33.6578,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.96496054,Ru/C 5wt.%,280,134,N2
MBPR030,33.6691,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR040_02,33.6716,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.93211679,Ru/C 5wt.%,280,134,N2
MBPR030,33.6838,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR039_02,33.696,Dimethyl hydrastate,C11H10O6,51.64984145,Ru/C 5wt.%,280,134,N2
MBPR022,33.7222,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,70.09623159,Ru/C+BEA 5wt.%,281,138,N2
MBPR025,33.7346,No Match,,,Ru/C+BEA 5wt.%,278,145,N2
MBPR025,33.74,No Match,,,Ru/C+BEA 5wt.%,278,145,N2
MBPR023,33.7479,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,52.42484647,BEA,285,138,N2
MBPR023,33.7646,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,73.10634551,BEA,285,138,N2
MBPR022,33.7708,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR029,33.7808,No Match,,,BEA,275,115,N2
MBPR022,33.7821,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR027,33.7824,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,65.79024984,Ru/C 5wt.%,278,130,N2
MBPR031,33.791,No Match,,,Ru/C+BEA 5wt.%,280,157,N2
MBPR029,33.8059,No Match,,,BEA,275,115,N2
MBPR025,33.8154,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,59.31164655,Ru/C+BEA 5wt.%,278,145,N2
MBPR024,33.83041289,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR040_02,33.8519,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.24272879,Ru/C 5wt.%,280,134,N2
MBPR024,33.8527,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.72494938,Ru/C 5wt.%,281,127,N2
MBPR033,33.85437135,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR040_02,33.871,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,70.80343112,Ru/C 5wt.%,280,134,N2
MBPR024,33.8763,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR033,33.9169,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,71.84101519,Ru/C 5wt.%,280,134,N2
MBPR028,33.9173,No Match,,,Ru/C+BEA 5wt.%,272,130,N2
MBPR030,33.9184,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.23136738,Ru/C 5wt.%,263,119,N2
MBPR030,33.9259,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,69.66220994,Ru/C 5wt.%,263,119,N2
MBPR022,33.9331,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR026,33.94358019,No Match,,,BEA,282,130,N2
MBPR022,33.9479,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,59.88622941,Ru/C+BEA 5wt.%,281,138,N2
MBPR026,33.9556,No Match,,,BEA,282,130,N2
MBPR023,33.9651,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,61.95226036,BEA,285,138,N2
MBPR032,33.9746,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,63.72112628,BEA,287,150,N2
MBPR028,33.9778,No Match,,,Ru/C+BEA 5wt.%,272,130,N2
MBPR033,33.9812,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR027,33.9865,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,65.2428763,Ru/C 5wt.%,278,130,N2
MBPR026,33.9924,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,69.73703772,BEA,282,130,N2
MBPR022,33.9992,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,69.2321231,Ru/C+BEA 5wt.%,281,138,N2
MBPR032,34.0068,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,65.77132235,BEA,287,150,N2
MBPR022,34.0088,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.33479041,Ru/C+BEA 5wt.%,281,138,N2
MBPR025,34.0132,No Match,,,Ru/C+BEA 5wt.%,278,145,N2
MBPR040_02,34.0423,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR023,34.05,No Match,,,BEA,285,138,N2
MBPR022,34.0547,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR029,34.0707,No Match,,,BEA,275,115,N2
MBPR033,34.0722,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR040_02,34.07557133,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR024,34.0927,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR030,34.09552152,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR024,34.1005,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR030,34.1097,"Phenanthrene, 2-methoxy-",C15H12O,55.1680979,Ru/C 5wt.%,263,119,N2
MBPR039_02,34.1194,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR033,34.1421,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,52.44003351,Ru/C 5wt.%,280,134,N2
MBPR022,34.1613,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR032,34.1684,No Match,,,BEA,287,150,N2
MBPR023,34.1804,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,75.02701538,BEA,285,138,N2
MBPR022,34.1879,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR022,34.2122,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR027,34.2155,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,50.39504044,Ru/C 5wt.%,278,130,N2
MBPR029,34.2215,No Match,,,BEA,275,115,N2
MBPR027,34.2223,No Match,,,Ru/C 5wt.%,278,130,N2
MBPR031,34.2229,No Match,,,Ru/C+BEA 5wt.%,280,157,N2
MBPR026,34.22757375,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,50.74362677,BEA,282,130,N2
MBPR032,34.2411,No Match,,,BEA,287,150,N2
MBPR031,34.2537,No Match,,,Ru/C+BEA 5wt.%,280,157,N2
MBPR024,34.2561,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.55460643,Ru/C 5wt.%,281,127,N2
MBPR025,34.2591,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,66.56017824,Ru/C+BEA 5wt.%,278,145,N2
MBPR040_02,34.2776,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR024,34.3018,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,70.92599039,Ru/C 5wt.%,281,127,N2
MBPR040_02,34.3152,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR030,34.3198,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,74.62347226,Ru/C 5wt.%,263,119,N2
MBPR024,34.3325,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR039_02,34.35122421,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR039_02,34.36612649,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR027,34.3682,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.52475996,Ru/C 5wt.%,278,130,N2
MBPR032,34.375,No Match,,,BEA,287,150,N2
MBPR032,34.3895,No Match,,,BEA,287,150,N2
MBPR027,34.4027,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,50.13694581,Ru/C 5wt.%,278,130,N2
MBPR025,34.40785748,No Match,,,Ru/C+BEA 5wt.%,278,145,N2
MBPR033,34.4112,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR032,34.4128,No Match,,,BEA,287,150,N2
MBPR022,34.415,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.04333323,Ru/C+BEA 5wt.%,281,138,N2
MBPR023,34.4162,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,65.37881449,BEA,285,138,N2
MBPR027,34.4217,No Match,,,Ru/C 5wt.%,278,130,N2
MBPR029,34.4555,No Match,,,BEA,275,115,N2
MBPR038_02,34.45554407,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR023,34.4582,No Match,,,BEA,285,138,N2
MBPR024,34.4585,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR024,34.481,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.85280627,Ru/C 5wt.%,281,127,N2
MBPR029,34.4897,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,75.21714091,BEA,275,115,N2
MBPR033,34.5079,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,56.19201328,Ru/C 5wt.%,280,134,N2
MBPR033,34.51776315,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR040_02,34.5331,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.43931104,Ru/C 5wt.%,280,134,N2
MBPR033,34.54,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,60.97478624,Ru/C 5wt.%,280,134,N2
MBPR030,34.5516,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,52.47446336,Ru/C 5wt.%,263,119,N2
MBPR023,34.55234244,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,53.0948961,BEA,285,138,N2
MBPR028,34.55352452,No Match,,,Ru/C+BEA 5wt.%,272,130,N2
MBPR023,34.5762,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,58.62889699,BEA,285,138,N2
MBPR032,34.5795,No Match,,,BEA,287,150,N2
MBPR022,34.5831,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR022,34.5957,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR023,34.5994,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,63.22698317,BEA,285,138,N2
MBPR027,34.6087,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,50.5425733,Ru/C 5wt.%,278,130,N2
MBPR023,34.6181,No Match,,,BEA,285,138,N2
MBPR032,34.6283,No Match,,,BEA,287,150,N2
MBPR023,34.6324,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,61.33529322,BEA,285,138,N2
MBPR025,34.63768307,No Match,,,Ru/C+BEA 5wt.%,278,145,N2
MBPR032,34.6407,No Match,,,BEA,287,150,N2
MBPR031,34.6412,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,52.91475995,Ru/C+BEA 5wt.%,280,157,N2
MBPR026,34.6467,"4H-1-Benzopyran-4-one, 6,7-dimethoxy-3-phenyl-",C17H14O4,53.03614386,BEA,282,130,N2
MBPR029,34.6575,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,73.53483088,BEA,275,115,N2
MBPR027,34.658,No Match,,,Ru/C 5wt.%,278,130,N2
MBPR032,34.6675,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.15183801,BEA,287,150,N2
MBPR031,34.6687,No Match,,,Ru/C+BEA 5wt.%,280,157,N2
MBPR022,34.6693,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,73.24296897,Ru/C+BEA 5wt.%,281,138,N2
MBPR025,34.7066251,No Match,,,Ru/C+BEA 5wt.%,278,145,N2
MBPR024,34.7117,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR024,34.7339,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR033,34.7629,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,59.67773045,Ru/C 5wt.%,280,134,N2
MBPR022,34.7705,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,62.25807677,Ru/C+BEA 5wt.%,281,138,N2
MBPR030,34.78479412,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR039_02,34.7862,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR030,34.79538303,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR022,34.8057,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,68.74512344,Ru/C+BEA 5wt.%,281,138,N2
MBPR023,34.8084,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,52.57706311,BEA,285,138,N2
MBPR026,34.81580445,No Match,,,BEA,282,130,N2
MBPR026,34.8214,No Match,,,BEA,282,130,N2
MBPR032,34.8284,"Phthalic acid, 3,5-dimethylphenyl 4-isopropylphenyl ester",C25H24O4,55.22967084,BEA,287,150,N2
MBPR031,34.8342,"9,10-Anthracenedione, 1-phenyl-",C20H12O2,69.4079862,Ru/C+BEA 5wt.%,280,157,N2
MBPR023,34.8391,No Match,,,BEA,285,138,N2
MBPR027,34.8405,No Match,,,Ru/C 5wt.%,278,130,N2
MBPR039_02,34.8474,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR026,34.8556,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,52.71373387,BEA,282,130,N2
MBPR023,34.8611,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,67.82983677,BEA,285,138,N2
MBPR029,34.8646,No Match,,,BEA,275,115,N2
MBPR031,34.875,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,60.38951414,Ru/C+BEA 5wt.%,280,157,N2
MBPR022,34.8805,No Match,,,Ru/C+BEA 5wt.%,281,138,N2
MBPR032,34.8896,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,68.9997609,BEA,287,150,N2
MBPR040_02,34.8913,"2-Nonanone, 9-hydroxy-",C9H18O2,54.67669196,Ru/C 5wt.%,280,134,N2
MBPR040_02,34.8983,"meso-3,4-Hexanediol",C6H14O2,52.9389359,Ru/C 5wt.%,280,134,N2
MBPR025,34.9021,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,64.12946036,Ru/C+BEA 5wt.%,278,145,N2
